Row ID,Order ID,City,Customer Bdate,Customer Name,Customer Segment,Discount,Order Date,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price,Zip Code
398,2752,Superior,1987,Todd Boyes,Small Business,0.03,2017-11-18,High,10,0.57,Office Supplies,Small Box,Multi-Use Personal File Cart and Caster Set. Three Stacking Bins,Storage & Organization,15.77,Central,365.62,2013-11-18,Regular Air,8.22,Wisconsin,34.76,54880
3191,22887,Danville,1986,Eugene Moren,Home Office,0.07,2017-11-18,Not Specified,34,,Furniture,Large Box,SAFCO Arco Folding Chair,Chairs & Chairmats,2463.36,South,9107.27,2013-11-19,Regular Air,24.49,Kentucky,276.2,40422
1900,13607,Clovis,1985,Matthew Grinstein,Small Business,0.09,2017-11-18,Critical,37,0.39,Office Supplies,Small Box,Avery 479,Labels,48.52,West,109.9,2013-11-19,Express Air,0.5,New Mexico,2.61,88101
370,2563,Vicksburg,1984,Brenda Bowman,Small Business,0.04,2017-11-18,Not Specified,12,0.39,Office Supplies,Small Box,Avery 494,Labels,8.34,South,31.77,2013-11-19,Regular Air,0.5,Mississippi,2.61,39180
371,2563,Vicksburg,1983,Brenda Bowman,Small Business,0.01,2017-11-18,Not Specified,33,0.6,Office Supplies,Wrap Bag,Newell 315,Pens & Art Supplies,46.01,South,208.05,2013-11-19,Regular Air,0.96,Mississippi,5.98,39180
1899,13607,Clovis,1982,Matthew Grinstein,Small Business,0.07,2017-11-18,Critical,12,0.54,Technology,Small Pack,80 Minute CD-R Spindle. 100/Pack - Staples,Computer Peripherals,2.97,West,440.6,2013-11-19,Regular Air,1.99,New Mexico,39.48,88101
397,2752,Superior,1981,Todd Boyes,Small Business,0.02,2017-11-18,High,41,0.39,Office Supplies,Wrap Bag,Staples Bulldog Clip,Rubber Bands,55.48,Central,152.59,2013-11-20,Regular Air,0.71,Wisconsin,3.78,54880
1901,13607,Clovis,1980,Matthew Grinstein,Small Business,0,2017-11-18,Critical,13,0.84,Office Supplies,Large Box,Tennsco Commercial Shelving,Storage & Organization,-361.82,West,315.29,2013-11-20,Regular Air,35,New Mexico,20.34,88101
399,2752,Superior,1979,Todd Boyes,Small Business,0.04,2017-11-18,High,10,0.56,Technology,Small Box,2190,Telephones and Communication,-86.515,Central,575.569,2013-11-20,Regular Air,5.63,Wisconsin,65.99,54880
396,2752,Superior,1978,Todd Boyes,Small Business,0.03,2017-11-18,High,30,0.46,Technology,Small Pack,Memorex 80 Minute CD-R. 30/Pack,Computer Peripherals,226.73,Central,695.47,2013-11-20,Regular Air,1.99,Wisconsin,22.98,54880
6371,45190,Lufkin,1977,George Ashbrook,Small Business,0,2017-11-19,High,13,0.55,Furniture,Jumbo Drum,Global Airflow Leather Mesh Back Chair. Black,Chairs & Chairmats,135.26,Central,2084.96,2013-11-19,Delivery Truck,43.71,Texas,150.98,75901
3269,23366,Berkeley,1976,Tim Taslimi,Corporate,0.04,2017-11-19,Not Specified,5,0.59,Office Supplies,Small Box,Desktop 3-Pocket Hot File®,Storage & Organization,-69.89,West,297.85,2013-11-19,Regular Air,19.99,California,54.1,94704
3268,23366,Berkeley,1975,Tim Taslimi,Corporate,0.06,2017-11-19,Not Specified,12,0.52,Furniture,Small Pack,Ultra Door Pull Handle,Office Furnishings,-3.78,West,136.1,2013-11-21,Regular Air,7.94,California,10.52,94704
1087,8001,Santa Clara,1974,Charles Crestani,Consumer,0.01,2017-11-19,High,47,0.66,Office Supplies,Small Box,Acco Perma® 3000 Stacking Storage Drawers,Storage & Organization,112.22,West,1059.72,2013-11-21,Regular Air,5.42,California,20.98,95051
1086,8001,Santa Clara,1973,Charles Crestani,Consumer,0.1,2017-11-19,High,15,0.38,Office Supplies,Wrap Bag,"Ampad® Evidence® Wirebond Steno Books. 6"" x 9""",Paper,-81.08,West,37.7,2013-11-21,Regular Air,7.09,California,2.18,95051
1177,8582,Saratoga,1972,David Kendrick,Home Office,0.04,2017-11-20,Low,15,0.61,Furniture,Large Box,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Office Furnishings,436.02,West,1556.55,2013-11-20,Regular Air,24.49,California,105.34,95070
1940,13895,Green Bay,1971,Michelle Ellison,Small Business,0.02,2017-11-20,High,44,0.56,Office Supplies,Small Box,Project Tote Personal File,Storage & Organization,-171.7,Central,614.34,2013-11-20,Regular Air,9.37,Wisconsin,14.03,54302
8313,59393,Garden City,1970,Seth Vernon,Home Office,0.07,2017-11-20,Medium,34,0.35,Office Supplies,Small Box,Peel & Seel® Recycled Catalog Envelopes. Brown,Envelopes,0.82,Central,398.76,2013-11-21,Regular Air,6.97,Kansas,11.58,67846
814,5863,Saint Peters,1969,Guy Thornton,Corporate,0.05,2017-11-21,Medium,40,0.51,Furniture,Small Box,"Seth Thomas 12"" Clock w/ Goldtone Case",Office Furnishings,207.18,Central,933.21,2013-11-22,Regular Air,7.58,MO,22.98,63376
3050,21863,Saint Louis,1968,Christine Sundaresam,Small Business,0.03,2017-11-21,Not Specified,27,0.36,Office Supplies,Small Box,Avery Round Ring Poly Binders,Binders and Binder Accessories,-102.0165,Central,85.77,2013-11-22,Regular Air,5.44,MO,2.84,63116
3051,21863,Saint Louis,1967,Christine Sundaresam,Small Business,0,2017-11-21,Not Specified,13,0.36,Office Supplies,Small Box,GBC Imprintable Covers,Binders and Binder Accessories,7.769,Central,149.31,2013-11-22,Regular Air,5.14,MO,10.98,63116
835,5988,Urbandale,1966,Sanjit Chand,Home Office,0.1,2017-11-21,Not Specified,40,0.36,Technology,Large Box,Sharp AL-1530CS Digital Copier,Copiers and Fax,-379.29,Central,19109.61,2013-11-22,Express Air,24.49,Iowa,499.99,50322
4654,33152,Yonkers,1965,Caroline Jumper,Corporate,0,2017-11-21,Critical,19,0.55,Technology,Small Box,R280,Telephones and Communication,398.007,East,2569.6265,2013-11-23,Regular Air,8.99,New York,155.99,10701
5483,38917,Creve Coeur,1964,Joseph Airdo,Consumer,0.02,2017-11-21,Low,11,0.58,Technology,Small Box,6120,Telephones and Communication,-132.528,Central,618.1965,2013-11-28,Regular Air,8.8,MO,65.99,63141
5074,36134,Decatur,1963,Grant Carroll,Corporate,0.01,2017-11-22,Low,6,0.55,Technology,Small Box,R280,Telephones and Communication,-413.325,Central,826.9735,2013-11-22,Regular Air,8.99,Illinois,155.99,62521
3795,27047,Corsicana,1962,Patrick Bzostek,Consumer,0.05,2017-11-22,High,38,0.4,Office Supplies,Small Box,Xerox 1927,Paper,-161.57,Central,167.41,2013-11-23,Regular Air,6.72,Texas,4.28,75109
3794,27047,Corsicana,1958,Patrick Bzostek,Consumer,0.06,2017-11-22,High,25,0.5,Technology,Large Box,Canon PC1080F Personal Copier,Copiers and Fax,3128.69,Central,14240.76,2013-11-23,Regular Air,24.49,Texas,599.99,75109
7309,52128,Louisville,1960,Sanjit Jacobs,Consumer,0.03,2017-11-22,Not Specified,11,0.61,Technology,Small Pack,Sony IBM Color Diskettes. 25/Pack,Computer Peripherals,-27.66,West,13.52,2013-11-23,Regular Air,2.96,Colorado,0.99,80027
5807,41186,Terrytown,1962,Aleksandra Gannaway,Corporate,0.08,2017-11-22,High,33,0.83,Technology,Small Pack,Accessory15,Telephones and Communication,-67.705,South,553.3415,2013-11-23,Regular Air,0.99,Louisiana,20.99,70056
5808,41186,Tysons Corner,1964,Aleksandra Gannaway,Corporate,0.01,2017-11-22,High,13,0.39,Office Supplies,Small Box,"Staples #10 Laser & Inkjet Envelopes. 4 1/8"" x 9 1/2"". 100/Box",Envelopes,54.91,South,142.12,2013-11-24,Express Air,1.39,Virginia,9.78,22102
6357,45088,Tacoma,1966,Christopher Conant,Home Office,0.09,2017-11-22,Low,9,0.6,Technology,Small Box,688,Telephones and Communication,-447.414,West,1418.956,2013-11-29,Regular Air,4.2,Washington,195.99,98408
3617,25828,Long Beach,1968,Michael Oakman,Small Business,0.01,2017-11-23,Not Specified,31,0.78,Furniture,Jumbo Box,Riverside Furniture Stanwyck Manor Table Series,Tables,-383.03,South,9041.26,2013-11-23,Delivery Truck,61.76,Mississippi,286.85,39560
7107,50725,Albany,1970,Muhammed Yedwab,Consumer,0.1,2017-11-23,Medium,1,0.71,Furniture,Jumbo Drum,Office Star Flex Back Scooter Chair with White Frame,Chairs & Chairmats,-89.9,East,129.88,2013-11-24,Delivery Truck,30,New York,110.98,12208
127,807,Joliet,1972,Neola Schneider,Home Office,0.01,2017-11-23,Medium,45,0.4,Office Supplies,Small Box,Xerox 1980,Paper,-166.85,Central,196.85,2013-11-24,Regular Air,6.18,Illinois,4.28,60432
128,807,Joliet,1974,Neola Schneider,Home Office,0.04,2017-11-23,Medium,32,0.53,Office Supplies,Wrap Bag,Advantus Map Pennant Flags and Round Head Tacks,Rubber Bands,-14.33,Central,124.56,2013-11-24,Regular Air,2,Illinois,3.95,60432
3616,25828,Long Beach,1976,Michael Oakman,Small Business,0.08,2017-11-23,Not Specified,29,0.38,Office Supplies,Wrap Bag,Quartet Omega® Colored Chalk. 12/Pack,Pens & Art Supplies,58,South,163.04,2013-11-24,Regular Air,1,Mississippi,5.84,39560
3380,24128,Carpentersville,1978,Eugene Barchas,Corporate,0.1,2017-11-23,High,13,0.39,Office Supplies,Wrap Bag,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Paper,7.07,Central,270.63,2013-11-25,Regular Air,8.32,Illinois,21.98,60110
7584,54274,Calumet City,1977,Don Jones,Corporate,0.05,2017-11-23,Not Specified,20,0.52,Office Supplies,Medium Box,Honeywell Quietcare HEPA Air Cleaner,Appliances,328,Central,1583.06,2013-11-25,Regular Air,13.99,Illinois,78.65,60409
3615,25828,Lehigh Acres,1976,Michael Oakman,Small Business,0.01,2017-11-23,Not Specified,35,0.58,Office Supplies,Small Pack,Acme® Design Stainless Steel Bent Scissors,"Scissors, Rulers and Trimmers",-65.8,South,241.43,2013-11-25,Regular Air,4.42,Florida,6.84,33971
7161,51075,Columbus,1975,Carlos Soltero,Small Business,0.06,2017-11-23,Not Specified,43,0.82,Technology,Wrap Bag,Accessory17,Telephones and Communication,-160.677,Central,1290.2065,2013-11-25,Express Air,5,Indiana,35.99,47201
7108,50725,Richmond,1974,Muhammed Yedwab,Consumer,0.05,2017-11-23,Medium,19,0.55,Technology,Small Box,R280,Telephones and Communication,261.963,South,2441.1405,2013-11-25,Regular Air,8.99,Virginia,155.99,23223
3381,24128,Carpentersville,1973,Eugene Barchas,Corporate,0.09,2017-11-23,High,43,0.59,Technology,Small Box,CF 888,Telephones and Communication,1459.791,Central,6583.913,2013-11-25,Regular Air,3.99,Illinois,195.99,60110
3875,27681,Brownsville,1972,Dave Hallsten,Home Office,0.06,2017-11-24,Medium,7,0.38,Office Supplies,Small Box,Staples Copy Paper (20Lb. and 84 Bright),Paper,-18.31,Central,37.8,2013-11-25,Regular Air,4.7,Texas,4.98,78521
1582,11427,Roanoke,1971,Nora Price,Small Business,0.08,2017-11-24,Medium,27,0.38,Office Supplies,Wrap Bag,Quartet Alpha® White Chalk. 12/Pack,Pens & Art Supplies,4.55,South,58.64,2013-11-25,Regular Air,1,Virginia,2.21,24017
5039,35910,Southaven,1970,Kristen Hastings,Corporate,0.02,2017-11-24,High,28,0.39,Technology,Small Pack,Accessory9,Telephones and Communication,334.53,South,881.501,2013-11-25,Express Air,3.3,Mississippi,35.99,38671
4651,33123,Granite City,1969,Roy Skaria,Corporate,0.08,2017-11-24,Medium,41,0.65,Furniture,Jumbo Box,Bush Mission Pointe Library,Bookcases,-996.67,Central,6045.98,2013-11-26,Delivery Truck,66.27,Illinois,150.98,62040
668,4675,Wilmington,1968,Rick Wilson,Consumer,0,2017-11-24,Not Specified,4,0.52,Office Supplies,Wrap Bag,4009® Highlighters by Sanford,Pens & Art Supplies,-1.15,South,17.89,2013-11-26,Regular Air,0.7,North Carolina,3.98,28403
5040,35910,Tupelo,1967,Kristen Hastings,Corporate,0.09,2017-11-24,High,25,0.37,Office Supplies,Small Box,Xerox 212,Paper,-121.18,South,161.72,2013-11-26,Regular Air,8.4,Mississippi,6.48,38801
3876,27681,Brownsville,1966,Dave Hallsten,Home Office,0.04,2017-11-24,Medium,30,0.56,Office Supplies,Wrap Bag,Col-Erase® Pencils with Erasers,Pens & Art Supplies,33.88,Central,183.28,2013-11-26,Regular Air,1.17,Texas,6.08,78521
1583,11427,Springfield,1965,Nora Price,Small Business,0.04,2017-11-24,Medium,20,0.38,Office Supplies,Small Box,C-Line Peel & Stick Add-On Filing Pockets. 8-3/4 x 5-1/8. 10/Pack,Binders and Binder Accessories,-33.2235,South,136.06,2013-11-26,Regular Air,5.19,Virginia,6.37,22153
5281,37603,Fort Thomas,1964,Liz Price,Consumer,0,2017-11-24,Medium,50,0.55,Technology,Small Pack,Verbatim DVD-RAM. 9.4GB. Rewritable. Type 1. DS. DataLife Plus,Computer Peripherals,917.28,South,2440.26,2013-11-26,Regular Air,1.99,Kentucky,45.19,41075
5282,37603,Fort Thomas,1963,Liz Price,Consumer,0.03,2017-11-24,Medium,23,0.55,Technology,Small Pack,Verbatim DVD-RAM. 9.4GB. Rewritable. Type 1. DS. DataLife Plus,Computer Peripherals,210.01,South,1008.19,2013-11-26,Regular Air,1.99,Kentucky,45.19,41075
2896,20900,Portsmouth,1962,Ellis Ballard,Corporate,0,2017-11-24,Low,50,0.57,Technology,Small Box,600 Series Non-Flip,Telephones and Communication,483.597,East,1978.3665,2013-11-26,Regular Air,4.99,New Hampshire,45.99,3801
5041,35910,Tupelo,1967,Kristen Hastings,Corporate,0.05,2017-11-24,High,36,0.83,Technology,Small Pack,Accessory29,Telephones and Communication,-0.649,South,660.059,2013-11-26,Regular Air,1.25,Mississippi,20.99,38801
408,2759,Vicksburg,1972,Brenda Bowman,Small Business,0,2017-11-24,Not Specified,25,0.64,Technology,Small Box,Belkin ErgoBoard™ Keyboard,Computer Peripherals,45.37,South,827.47,2013-11-26,Regular Air,6.5,Mississippi,30.98,39180
2102,15015,Clovis,1977,Matthew Grinstein,Small Business,0.03,2017-11-25,High,47,0.6,Furniture,Small Box,Eldon Expressions Mahogany Wood Desk Collection,Office Furnishings,-102.06,West,306.77,2013-11-26,Regular Air,5.22,New Mexico,6.24,88101
7404,52807,Oak Forest,1982,Andrew Gjertsen,Consumer,0,2017-11-25,Medium,28,0.55,Office Supplies,Small Pack,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Pens & Art Supplies,204.74,Central,667.55,2013-11-27,Regular Air,2.87,Illinois,21.98,60452
723,5189,Lakewood,1987,Evan Henry,Corporate,0.03,2017-11-25,Low,14,0.73,Office Supplies,Small Box,Fellowes Strictly Business® Drawer File. Letter/Legal Size,Storage & Organization,65.58,East,2066.63,2013-11-27,Regular Air,19.99,New Jersey,140.85,8701
724,5189,Lewiston,1992,Evan Henry,Corporate,0.06,2017-11-25,Low,8,0.58,Office Supplies,Small Pack,Rogers Handheld Barrel Pencil Sharpener,Pens & Art Supplies,-21.47,East,24.72,2013-11-27,Regular Air,3.5,Maine,2.74,4240
4517,32135,Haltom City,1997,Magdelene Morse,Home Office,0.08,2017-11-25,High,16,0.36,Technology,Medium Box,TI 30X Scientific Calculator,Office Machines,-21.8196,Central,187.78,2013-11-27,Regular Air,5.99,Texas,11.99,76117
4516,32135,Haltom City,1953,Magdelene Morse,Home Office,0,2017-11-25,High,37,0.67,Technology,Small Box,IBM Active Response Keyboard. Black,Computer Peripherals,160.68,Central,1575.14,2013-11-27,Regular Air,7.12,Texas,39.98,76117
4315,30754,Derry,1949,David Flashing,Home Office,0.09,2017-11-25,Low,20,0.79,Furniture,Large Box,Hon 2111 Invitation™ Series Corner Table,Tables,-505.984479,East,4108.17,2013-11-29,Regular Air,69,New Hampshire,209.37,3038
722,5189,La Mesa,1951,Evan Henry,Corporate,0.05,2017-11-25,Low,12,0.65,Technology,Small Box,Keytronic French Keyboard,Computer Peripherals,-221.12,West,900.06,2013-12-02,Regular Air,14.52,California,73.98,91941
7778,55653,Kingman,1999,Benjamin Farhat,Home Office,0.05,2017-11-26,Medium,34,0.38,Technology,Jumbo Drum,Hewlett-Packard cp1700 [D. PS] Series Color Inkjet Printers,Office Machines,7719.21,West,15152.55,2013-11-27,Delivery Truck,28.14,Arizona,500.98,86401
5905,41861,Monroeville,1998,Kalyca Meade,Corporate,0.02,2017-11-26,Low,24,0.38,Office Supplies,Small Box,Xerox 1936,Paper,110.44,East,475.9,2013-11-28,Regular Air,5.97,Pennsylvania,19.98,15146
6767,48195,Paris,1995,Ruben Ausman,Corporate,0.09,2017-11-27,Not Specified,35,0.38,Technology,Wrap Bag,Accessory41,Telephones and Communication,296.865,Central,1018.402,2013-11-27,Regular Air,5.99,Texas,35.99,75460
6766,48195,Paris,1992,Ruben Ausman,Corporate,0.07,2017-11-27,Not Specified,35,0.57,Technology,Small Box,6162m,Telephones and Communication,850.536,Central,3337.5165,2013-11-28,Regular Air,2.5,Texas,115.99,75460
6768,48195,Pasadena,1989,Ruben Ausman,Corporate,0.01,2017-11-27,Not Specified,47,0.59,Technology,Small Box,iDENi80s,Telephones and Communication,47.277,Central,2679.1235,2013-11-28,Regular Air,19.99,Texas,65.99,77506
3726,26630,New City,1986,Logan Haushalter,Corporate,0.02,2017-11-27,High,9,0.37,Office Supplies,Small Box,Xerox 210,Paper,-35.2,East,65.67,2013-11-29,Regular Air,7.37,New York,6.48,10956
4452,31718,Oxford,1983,Nona Balk,Corporate,0.03,2017-11-27,Low,24,0.59,Technology,Small Box,5190,Telephones and Communication,168.462,South,1390.6935,2013-12-01,Regular Air,7.69,Alabama,65.99,36203
6376,45249,Mankato,1980,Roland Black,Small Business,0.04,2017-11-27,Low,24,0.8,Technology,Small Pack,Accessory6,Telephones and Communication,-126.995,Central,1155.5835,2013-12-02,Regular Air,5,Minnesota,55.99,56001
4453,31718,Oxford,1977,Nona Balk,Corporate,0.1,2017-11-27,Low,20,0.6,Technology,Small Box,StarTAC Analog,Telephones and Communication,-115.302,South,1017.2885,2013-12-04,Regular Air,8.99,Alabama,65.99,36203
1402,10209,Naugatuck,1974,Barry Franz,Corporate,0.09,2017-11-29,Medium,14,0.55,Furniture,Small Box,"Linden® 12"" Wall Clock With Oak Frame",Office Furnishings,-12,East,461.55,2013-11-29,Regular Air,19.99,Connecticut,33.98,6770
282,1953,Reynoldsburg,1971,Sam Zeldin,Small Business,0.06,2017-11-29,Medium,13,0.38,Office Supplies,Small Box,Heavy-Duty E-Z-D® Binders,Binders and Binder Accessories,19.5925,East,137.64,2013-11-29,Regular Air,2.99,Ohio,10.91,43068
4955,35265,Hollywood,1968,Sean Braxton,Small Business,0.04,2017-11-29,Not Specified,16,0.58,Furniture,Jumbo Drum,Metal Folding Chairs. Beige. 4/Carton,Chairs & Chairmats,-112.88,South,577,2013-11-30,Delivery Truck,19.19,Florida,33.94,33021
2068,14789,Covington,1965,Sarah Brown,Consumer,0.03,2017-11-29,Not Specified,19,0.35,Office Supplies,Small Box,Staples Brown Kraft Recycled Clasp Envelopes,Envelopes,-32.6,West,116.37,2013-11-30,Regular Air,5.3,Washington,5.58,98042
4954,35265,Hollywood,1962,Sean Braxton,Small Business,0.02,2017-11-29,Not Specified,4,0.35,Office Supplies,Small Box,Surelock™ Post Binders,Binders and Binder Accessories,8.432,South,125.78,2013-11-30,Regular Air,2.99,Florida,30.56,33021
7947,56769,Prescott Valley,1959,Cindy Stewart,Consumer,0.02,2017-11-29,Medium,11,0.67,Furniture,Wrap Bag,"Eldon Delta Triangular Chair Mat. 52"" x 58"". Clear",Office Furnishings,98.02,West,455.59,2013-12-01,Regular Air,13.99,Arizona,37.93,86314
2067,14789,Covington,1961,Sarah Brown,Consumer,0,2017-11-29,Not Specified,37,0.59,Office Supplies,Small Box,Belkin 6 Outlet Metallic Surge Strip,Appliances,12.06,West,438.07,2013-12-01,Express Air,4.5,Washington,10.89,98042
1403,10209,Sanford,1963,Barry Franz,Corporate,0.02,2017-11-29,Medium,48,0.38,Office Supplies,Small Box,Avery Printable Repositionable Plastic Tabs,Binders and Binder Accessories,-60.214,East,418.82,2013-12-01,Regular Air,6.19,Maine,8.6,4073
6267,44359,Paragould,1965,Keith Dawkins,Home Office,0.1,2017-11-29,High,19,0.51,Office Supplies,Wrap Bag,Zebra Zazzle Fluorescent Highlighters,Pens & Art Supplies,24.83,South,113.2,2013-12-01,Regular Air,0.91,Arkansas,6.08,72450
4956,35265,Hollywood,1967,Sean Braxton,Small Business,0.04,2017-11-29,Not Specified,2,0.39,Technology,Medium Box,Sharp EL501VB Scientific Calculator. Battery Operated. 10-Digit Display. Hard Case,Office Machines,-28.1445,South,24.53,2013-12-01,Regular Air,5.76,Florida,9.49,33021
4359,31072,Sandusky,1969,Sean O'Donnell,Corporate,0.08,2017-11-29,Low,4,0.39,Office Supplies,Small Box,Ibico EB-19 Dual Function Manual Binding System,Binders and Binder Accessories,4.556,East,701.16,2013-12-04,Regular Air,19.99,Ohio,172.99,44870
1378,9957,Shreveport,1971,Suzanne McNair,Corporate,0.06,2017-11-30,Not Specified,31,0.41,Office Supplies,Wrap Bag,Binney & Smith inkTank™ Erasable Pocket Highlighter. Chisel Tip. Yellow,Pens & Art Supplies,-115.43,South,74.75,2013-12-01,Express Air,5.2,Louisiana,2.28,71109
5225,37216,Leander,1973,Eudokia Martin,Home Office,0.01,2017-11-30,High,24,0.37,Office Supplies,Small Box,Premium Transparent Presentation Covers by GBC,Binders and Binder Accessories,74.0095,Central,527.25,2013-12-01,Regular Air,8.83,Texas,20.98,78641
3379,24102,Bangor,1975,Fred McMath,Small Business,0.03,2017-11-30,Critical,50,0.57,Office Supplies,Small Box,Companion Letter/Legal File. Black,Storage & Organization,47.58,East,1844.26,2013-12-01,Regular Air,12.9,Maine,37.76,4401
3859,27527,Pittsburgh,1977,Rob Haberlin,Consumer,0.09,2017-11-30,Medium,37,0.51,Furniture,Small Pack,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Office Furnishings,1.33,East,376.58,2013-12-03,Regular Air,5.4,Pennsylvania,10.4,15122
266,1831,Mount Lebanon,1979,Ken Brennan,Home Office,0,2017-12-01,Critical,33,0.65,Office Supplies,Jumbo Drum,Sauder Facets Collection Locker/File Cabinet. Sky Alder Finish,Storage & Organization,619.71,East,12586.19,2013-12-02,Delivery Truck,99,Pennsylvania,370.98,15228
7208,51426,Charleston,1981,Saphhira Shifley,Consumer,0.01,2017-12-01,Medium,41,0.52,Technology,Small Pack,80 Minute Slim Jewel Case CD-R . 10/Pack - Staples,Computer Peripherals,64.5,South,357.01,2013-12-02,Regular Air,1.99,South Carolina,8.33,29418
1931,13799,Aloha,1983,Sibella Parks,Small Business,0.05,2017-12-01,Critical,5,0.41,Furniture,Small Pack,"Executive Impressions 14""",Office Furnishings,2.63,West,118.06,2013-12-03,Regular Air,5.08,Oregon,22.23,97007
3524,25092,East Longmeadow,1985,Katrina Willman,Consumer,0.08,2017-12-01,High,6,0.37,Office Supplies,Small Box,Trimflex™ Flexible Post Binders,Binders and Binder Accessories,28.1435,East,141.27,2013-12-03,Express Air,2.99,MA,21.38,1028
3526,25092,Rutland,1987,Katrina Willman,Consumer,0.07,2017-12-01,High,42,0.38,Office Supplies,Wrap Bag,Quartet Omega® Colored Chalk. 12/Pack,Pens & Art Supplies,95.91,East,242.8,2013-12-03,Regular Air,1,Vermont,5.84,5701
3525,25092,Milton,1989,Katrina Willman,Consumer,0.09,2017-12-01,High,9,0.52,Office Supplies,Wrap Bag,Assorted Color Push Pins,Rubber Bands,-2.82,East,16.02,2013-12-03,Regular Air,0.75,MA,1.81,2186
5865,41632,Phenix City,1991,Patrick Jones,Home Office,0.05,2017-12-01,Low,34,0.83,Technology,Small Pack,Accessory36,Telephones and Communication,-238.161,South,1541.458,2013-12-08,Regular Air,5,Alabama,55.99,36869
3549,25315,Valparaiso,1993,Joy Smith,Consumer,0.07,2017-12-02,Low,36,0.42,Office Supplies,Medium Box,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Appliances,3506.24,Central,7783.36,2013-12-02,Express Air,11.79,Indiana,225.04,46383
3550,25315,Valparaiso,1995,Joy Smith,Consumer,0,2017-12-02,Low,21,0.54,Office Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,Pens & Art Supplies,4.34,Central,61.76,2013-12-02,Regular Air,0.93,Indiana,2.84,46383
3674,26305,Scranton,1997,Max Jones,Home Office,0.01,2017-12-02,Medium,13,0.75,Furniture,Jumbo Box,Bevis Boat-Shaped Conference Table,Tables,-633.441237,East,3503.56,2013-12-03,Delivery Truck,62.74,Pennsylvania,262.11,18504
5404,38406,Yuba City,1996,Denny Ordway,Small Business,0.01,2017-12-02,Medium,12,0.61,Furniture,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,-226.24,West,754.94,2013-12-03,Delivery Truck,36.61,California,58.14,95991
4922,35042,Fitchburg,1995,Michael Dominguez,Home Office,0.06,2017-12-02,Not Specified,23,0.73,Technology,Small Box,Microsoft Natural Multimedia Keyboard,Computer Peripherals,-12.51,Central,1196.86,2013-12-03,Regular Air,6.5,Wisconsin,50.98,53713
3551,25315,Valparaiso,1994,Joy Smith,Consumer,0,2017-12-02,Low,36,0.65,Furniture,Jumbo Box,Hon iLevel™ Computer Training Table,Tables,-1048.248,Central,1280.34,2013-12-04,Delivery Truck,45.51,Indiana,31.76,46383
3673,26305,Scranton,1993,Max Jones,Home Office,0.07,2017-12-02,Medium,50,0.38,Office Supplies,Small Box,Avery Flip-Chart Easel Binder. Black,Binders and Binder Accessories,-122.7855,East,1118.21,2013-12-04,Regular Air,15.1,Pennsylvania,22.38,18504
2644,19139,Dundalk,1992,Helen Wasserman,Corporate,0.01,2017-12-03,Not Specified,15,0.36,Office Supplies,Small Box,Xerox 193,Paper,-26.66,East,94.84,2013-12-04,Regular Air,5.15,Maryland,5.98,21222
7697,55172,Lima,1991,Katherine Nockton,Corporate,0,2017-12-03,Not Specified,1,0.43,Technology,Small Pack,Imation DVD-RAM discs,Computer Peripherals,-120.97,East,37.89,2013-12-04,Regular Air,1.99,Ohio,35.41,45801
6272,44390,Corsicana,1990,Noel Staavos,Home Office,0.03,2017-12-03,Not Specified,32,0.35,Furniture,Small Pack,"GE 48"" Fluorescent Tube. Cool White Energy Saver. 34 Watts. 30/Box",Office Furnishings,2033.5,Central,3234.1,2013-12-05,Regular Air,8.99,Texas,99.23,75109
5857,41570,Marion,1989,Harold Engle,Consumer,0.09,2017-12-03,Not Specified,24,0.37,Office Supplies,Small Box,Xerox 1941,Paper,1037.55,Central,2289.92,2013-12-05,Regular Air,4.65,Indiana,104.85,46952
3557,25350,Lake Worth,1988,Troy Blackwell,Home Office,0,2017-12-03,Not Specified,30,0.59,Office Supplies,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Appliances,747.68,South,2477.99,2013-12-05,Regular Air,4.5,Florida,80.98,33461
3558,25350,Lake Worth,1987,Troy Blackwell,Home Office,0.06,2017-12-03,Not Specified,23,0.57,Office Supplies,Wrap Bag,Sanford EarthWrite® Recycled Pencils. Medium Soft. #2,Pens & Art Supplies,1,South,48.83,2013-12-05,Regular Air,0.7,Florida,2.1,33461
5740,40800,Harrisburg,1986,Jim Sink,Corporate,0.05,2017-12-04,Not Specified,41,0.37,Office Supplies,Small Box,Xerox 216,Paper,-175.26,East,260.31,2013-12-04,Regular Air,7.91,Pennsylvania,6.48,17112
